Co_Ref,Prospect_Outcome,Prospect_Renewal_Date,Call_Date,Membership_Renewal_Decision,Serious_Complaint,Other_Complaint,Discussion_on_Price_Increase,Renewal_Impact_Due_to_Price_Increase,Discount_or_Waiver_Requested,Call_Reschedule_Request,Explicit_Competitor_Mention,Explicit_Switching_Intent,Mentioned_Competitors,Desire_To_Cancel,Discount_Offered,Call_Number,call_year,rc_flag
IW3821,Won,2024-05-24,2024-05-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
IW3821,Won,2025-05-24,2025-05-07,unknown,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
IW3827,Won,2025-11-19,,,,,,,,,,,,,,,,0
IW3827,Won,2024-11-19,,,,,,,,,,,,,,,,0
IW3827,Won,2023-11-19,,,,,,,,,,,,,,,,0
IW4170,Churned,2024-05-19,2024-04-12,Yes,No,Yes,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
IW4190,Won,2024-09-24,2024-09-09,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,Yes,3.0,2024.0,1
IW4190,Won,2025-09-24,2025-08-28,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,Yes,4.0,2025.0,1
IW4659,Won,2025-09-12,2025-08-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
IW4718,Won,2025-01-23,2024-12-19,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
IW4783,Won,2025-04-11,,,,,,,,,,,,,,,,0
IW4783,Won,2026-04-11,,,,,,,,,,,,,,,,0
IW4783,Won,2024-04-11,,,,,,,,,,,,,,,,0
IW4783,Won,2023-04-11,,,,,,,,,,,,,,,,0
IW4815,Won,2025-04-29,2025-04-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,12.0,2025.0,1
IW5022,Won,2025-09-19,,,,,,,,,,,,,,,,0
IW5022,Won,2024-09-19,,,,,,,,,,,,,,,,0
IW5022,Won,2023-09-19,,,,,,,,,,,,,,,,0
IW5261,Won,2025-09-01,,,,,,,,,,,,,,,,0
IW5261,Won,2024-09-01,,,,,,,,,,,,,,,,0
IW5261,Won,2023-09-01,,,,,,,,,,,,,,,,0
IW5925,Won,2024-12-18,2024-11-14,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Renewed,Yes,2.0,2024.0,1
IW6105,Won,2025-07-03,,,,,,,,,,,,,,,,0
IW6105,Won,2024-07-03,,,,,,,,,,,,,,,,0
IW6303,Won,2025-07-23,,,,,,,,,,,,,,,,0
IW6382,Won,2024-06-09,2024-05-15,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
IW6382,Won,2025-06-09,2025-05-14,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
IW6456,Won,2024-08-06,2024-07-19,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
IW6563,Won,2024-07-23,2024-07-09,unknown,No,No,Yes,No,Yes,No,No,No,No,Renewed,Yes,1.0,2024.0,1
IW6563,Won,2025-07-23,2025-07-02,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
IW6580,Won,2024-05-21,2024-04-25,No,No,No,No,No,No,Yes,No,No,No,Not Discussed,No,1.0,2024.0,1
IW6580,Won,2025-05-21,2025-04-24,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
IW6883,Won,2025-11-18,2025-10-20,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,7.0,2025.0,1
IW7058,Won,2025-07-05,,,,,,,,,,,,,,,,0
IW7058,Won,2024-07-05,,,,,,,,,,,,,,,,0
IW7058,Won,2023-07-05,,,,,,,,,,,,,,,,0
IW7288,Churned,2023-03-07,,,,,,,,,,,,,,,,0
IW7357,Won,2025-03-31,2025-03-11,No,unknown,unknown,Yes,No,No,No,No,No,No,Renewed,No,6.0,2025.0,1
IW7441,Churned,2025-02-03,,,,,,,,,,,,,,,,0
IW7441,Won,2024-02-03,,,,,,,,,,,,,,,,0
IW7441,Won,2023-02-03,,,,,,,,,,,,,,,,0
IW8333,Won,2025-06-22,2025-05-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
IW8566,Churned,2023-03-31,,,,,,,,,,,,,,,,0
IW8863,Won,2025-12-19,2025-11-04,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
IW9413,Won,2025-08-27,,,,,,,,,,,,,,,,0
IW9413,Won,2024-08-27,,,,,,,,,,,,,,,,0
IW9413,Won,2023-08-27,,,,,,,,,,,,,,,,0
IW9457,Won,2024-09-30,2024-09-09,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
IW9751,Won,2025-04-24,,,,,,,,,,,,,,,,0
IW9776,Won,2026-02-03,,,,,,,,,,,,,,,,0
IX0071,Won,2025-10-18,2025-09-29,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
IX0304,Won,2025-08-12,,,,,,,,,,,,,,,,0
IX0511,Churned,2023-07-18,,,,,,,,,,,,,,,,0
IX0972,Won,2025-03-13,,,,,,,,,,,,,,,,0
IX0972,Won,2026-03-13,,,,,,,,,,,,,,,,0
IX0972,Won,2024-03-13,,,,,,,,,,,,,,,,0
IX0972,Won,2023-03-13,,,,,,,,,,,,,,,,0
IX0997,Won,2024-04-23,2024-04-05,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
IX1251,Churned,2023-05-17,,,,,,,,,,,,,,,,0
IX1360,Churned,2023-03-03,,,,,,,,,,,,,,,,0
IX1504,Churned,2023-02-03,,,,,,,,,,,,,,,,0
IX1734,Won,2024-06-20,2024-05-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
IX1734,Won,2025-06-20,2025-05-28,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
IX1864,Won,2026-02-21,,,,,,,,,,,,,,,,0
IX2108,Churned,2023-06-07,,,,,,,,,,,,,,,,0
IX2201,Won,2025-10-15,,,,,,,,,,,,,,,,0
IX2201,Won,2024-10-15,,,,,,,,,,,,,,,,0
IX2201,Won,2023-10-15,,,,,,,,,,,,,,,,0
IX2466,Churned,2023-01-27,,,,,,,,,,,,,,,,0
IX2909,Won,2024-11-21,2024-11-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
IX2909,Won,2025-11-21,2025-11-07,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,14.0,2025.0,1
IX2919,Churned,2023-11-16,,,,,,,,,,,,,,,,0
IX3234,Churned,2023-08-26,,,,,,,,,,,,,,,,0
IX3392,Won,2025-09-08,,,,,,,,,,,,,,,,0
IX3392,Won,2024-09-08,,,,,,,,,,,,,,,,0
IX3392,Won,2023-09-08,,,,,,,,,,,,,,,,0
IX3437,Churned,2023-10-05,,,,,,,,,,,,,,,,0
IX3469,Won,2026-01-20,,,,,,,,,,,,,,,,0
IX3469,Won,2025-01-20,,,,,,,,,,,,,,,,0
IX3469,Won,2024-01-20,,,,,,,,,,,,,,,,0
IX3989,Won,2024-11-28,,,,,,,,,,,,,,,,0
IX3989,Won,2025-11-28,,,,,,,,,,,,,,,,0
IX3989,Won,2023-11-28,,,,,,,,,,,,,,,,0
IX4274,Won,2025-06-29,2025-06-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
IX4446,Won,2024-12-12,2024-11-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
IX4954,Churned,2023-12-01,,,,,,,,,,,,,,,,0
IX5083,Won,2026-02-07,,,,,,,,,,,,,,,,0
IX5119,Won,2024-04-19,2024-04-05,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
IX5147,Won,2025-12-12,,,,,,,,,,,,,,,,0
IX5147,Won,2024-12-12,,,,,,,,,,,,,,,,0
IX5174,Churned,2023-08-12,,,,,,,,,,,,,,,,0
IX5334,Churned,2024-06-22,2024-05-28,Yes,No,Yes,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
IX5538,Won,2025-03-04,,,,,,,,,,,,,,,,0
IX5538,Won,2026-03-04,,,,,,,,,,,,,,,,0
IX5538,Won,2024-03-04,,,,,,,,,,,,,,,,0
IX5538,Won,2023-03-04,,,,,,,,,,,,,,,,0
IX5593,Won,2025-11-14,,,,,,,,,,,,,,,,0
IX5706,Churned,2023-01-17,,,,,,,,,,,,,,,,0
IX6122,Won,2025-07-14,,,,,,,,,,,,,,,,0
IX6122,Won,2024-07-14,,,,,,,,,,,,,,,,0
IX6122,Won,2023-07-14,,,,,,,,,,,,,,,,0
IX6271,Won,2025-02-28,2025-02-07,No,No,No,Yes,No,No,No,No,No,No,Renewed,Yes,2.0,2025.0,1
IX6271,Won,2026-02-28,2026-02-02,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2026.0,1
IX6391,Won,2024-02-23,,,,,,,,,,,,,,,,0
IX6391,Won,2023-02-23,,,,,,,,,,,,,,,,0
IX6462,Won,2024-11-12,,,,,,,,,,,,,,,,0
IX6462,Won,2025-11-12,,,,,,,,,,,,,,,,0
IX6462,Won,2023-11-12,,,,,,,,,,,,,,,,0
IX6700,Won,2025-01-21,,,,,,,,,,,,,,,,0
IX6700,Won,2026-01-21,,,,,,,,,,,,,,,,0
IX6700,Won,2024-01-21,,,,,,,,,,,,,,,,0
IX6700,Won,2023-01-21,,,,,,,,,,,,,,,,0
IX6934,Churned,2025-09-02,,,,,,,,,,,,,,,,0
IX6934,Won,2024-09-02,,,,,,,,,,,,,,,,0
IX7941,Won,2025-10-21,,,,,,,,,,,,,,,,0
IX8441,Won,2025-03-16,2025-02-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
IX8638,Churned,2024-02-07,,,,,,,,,,,,,,,,0
IX8638,Won,2023-02-07,,,,,,,,,,,,,,,,0
IX8795,Churned,2023-07-21,,,,,,,,,,,,,,,,0
IX8990,Won,2025-07-14,,,,,,,,,,,,,,,,0
IX8990,Won,2024-07-14,,,,,,,,,,,,,,,,0
IX8990,Won,2023-07-14,,,,,,,,,,,,,,,,0
IX9129,Churned,2024-08-26,,,,,,,,,,,,,,,,0
IX9129,Won,2023-08-26,,,,,,,,,,,,,,,,0
IX9242,Won,2025-03-19,2025-02-28,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
IX9362,Churned,2023-09-01,,,,,,,,,,,,,,,,0
IX9404,Won,2025-11-11,,,,,,,,,,,,,,,,0
IX9404,Won,2024-11-11,,,,,,,,,,,,,,,,0
IX9404,Won,2023-11-11,,,,,,,,,,,,,,,,0
IX9628,Won,2025-04-22,2025-03-26,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
IY0005,Won,2025-05-11,,,,,,,,,,,,,,,,0
IY0005,Won,2024-05-11,,,,,,,,,,,,,,,,0
IY0005,Won,2023-05-11,,,,,,,,,,,,,,,,0
IY0079,Won,2025-10-29,2025-10-03,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
IY0161,Churned,2024-11-09,2024-10-15,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
IY0173,Churned,2024-02-23,,,,,,,,,,,,,,,,0
IY0173,Won,2023-02-23,,,,,,,,,,,,,,,,0
IY0557,Won,2024-10-20,2024-09-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
IY0557,Won,2025-10-20,2025-09-24,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
IY1179,Won,2025-08-23,2025-07-25,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
IY1619,Churned,2023-07-15,,,,,,,,,,,,,,,,0
IY1752,Won,2025-01-08,,,,,,,,,,,,,,,,0
IY1752,Won,2026-01-08,,,,,,,,,,,,,,,,0
IY1752,Won,2024-01-08,,,,,,,,,,,,,,,,0
IY1752,Won,2023-01-08,,,,,,,,,,,,,,,,0
IY1878,Won,2025-07-13,2025-06-17,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,7.0,2025.0,1
IY2215,Won,2026-02-28,2026-01-14,No,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,2.0,2026.0,1
IY2708,Won,2025-05-20,,,,,,,,,,,,,,,,0
IY2708,Won,2024-05-20,,,,,,,,,,,,,,,,0
IY2708,Won,2023-05-20,,,,,,,,,,,,,,,,0
IY2814,Won,2025-07-22,2025-06-25,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
IY2947,Won,2025-02-24,2025-01-30,No,No,Yes,No,No,Yes,No,No,No,No,Renewed,No,4.0,2025.0,1
IY3236,Won,2025-12-17,2025-11-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
IY3292,Won,2024-07-15,2024-06-26,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
IY3549,Churned,2023-05-11,,,,,,,,,,,,,,,,0
IY3569,Churned,2023-12-08,,,,,,,,,,,,,,,,0
IY3680,Won,2025-07-02,2025-06-05,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,12.0,2025.0,1
IY3758,Won,2025-06-07,2025-05-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
IY4283,Won,2025-06-20,2025-05-28,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
IY4542,Churned,2024-02-06,,,,,,,,,,,,,,,,0
IY4542,Won,2023-02-06,,,,,,,,,,,,,,,,0
IY4781,Won,2024-12-11,2024-11-13,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
IY4781,Churned,2025-12-11,2025-11-06,Yes,No,Yes,No,No,No,No,No,No,No,Desired to Cancel,No,2.0,2025.0,1
IY4796,Won,2026-01-21,2026-01-05,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,8.0,2026.0,1
IY5003,Churned,2025-06-28,2025-06-03,Yes,No,No,Yes,Yes,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
IY5106,Won,2025-03-02,,,,,,,,,,,,,,,,0
IY5106,Won,2026-03-02,,,,,,,,,,,,,,,,0
IY5106,Won,2024-03-02,,,,,,,,,,,,,,,,0
IY5106,Won,2023-03-02,,,,,,,,,,,,,,,,0
IY5561,Won,2025-03-30,2025-03-03,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
IY5741,Won,2025-08-14,,,,,,,,,,,,,,,,0
IY5741,Won,2024-08-14,,,,,,,,,,,,,,,,0
IY5741,Won,2023-08-14,,,,,,,,,,,,,,,,0
IY5800,Won,2024-08-25,2024-07-24,Yes,No,Yes,No,Yes,No,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
IY5838,Won,2025-09-30,2025-09-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
IY6042,Won,2026-01-15,,,,,,,,,,,,,,,,0
IY6215,Won,2024-08-24,2024-08-07,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
IY6399,Won,2024-07-16,2024-06-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
IY6417,Won,2025-11-10,2025-10-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
IY6424,Won,2025-11-26,,,,,,,,,,,,,,,,0
IY6895,Won,2025-08-25,2025-08-04,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
IY6902,Won,2024-08-30,2024-07-26,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
IY6902,Won,2025-08-30,2025-08-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
IY7116,Won,2024-07-16,2024-07-02,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
IY7134,Won,2025-08-17,,,,,,,,,,,,,,,,0
IY7134,Won,2024-08-17,,,,,,,,,,,,,,,,0
IY7134,Won,2023-08-17,,,,,,,,,,,,,,,,0
IY7355,Won,2024-07-16,2024-06-20,No,No,No,No,No,No,Yes,No,No,No,Not Discussed,No,1.0,2024.0,1
IY7594,Won,2025-05-15,2025-04-23,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
IY7893,Won,2025-03-21,2025-02-27,Yes,No,Yes,No,No,No,No,No,No,No,Desired to Cancel,No,4.0,2025.0,1
IY8131,Churned,2025-11-27,,,,,,,,,,,,,,,,0
IY8352,Churned,2023-10-17,,,,,,,,,,,,,,,,0
IY8550,Won,2025-07-16,2025-06-06,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
IY8807,Won,2024-06-15,2024-05-30,No,No,No,No,No,No,No,Yes,No,Yes,Renewed,Yes,2.0,2024.0,1
IY8997,Won,2025-10-13,2025-09-24,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
IY9028,Won,2025-07-16,2025-07-02,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
IY9029,Churned,2023-03-10,,,,,,,,,,,,,,,,0
IY9046,Won,2025-07-29,,,,,,,,,,,,,,,,0
IY9046,Won,2024-07-29,,,,,,,,,,,,,,,,0
IY9046,Won,2023-07-29,,,,,,,,,,,,,,,,0
IY9172,Won,2024-11-18,2024-10-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
IY9172,Won,2025-11-18,2025-10-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
IY9291,Won,2024-11-23,2024-11-05,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
IY9291,Won,2025-11-23,2025-10-27,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
IY9295,Won,2025-05-07,2025-04-10,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
IY9599,Won,2025-12-01,2025-10-17,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2025.0,1
IY9639,Won,2025-09-03,,,,,,,,,,,,,,,,0
IY9745,Won,2025-07-17,,,,,,,,,,,,,,,,0
IY9745,Won,2024-07-17,,,,,,,,,,,,,,,,0
IY9745,Won,2023-07-17,,,,,,,,,,,,,,,,0
IY9793,Won,2026-02-25,,,,,,,,,,,,,,,,0
IY9793,Won,2025-02-25,,,,,,,,,,,,,,,,0
IY9793,Won,2024-02-25,,,,,,,,,,,,,,,,0
IY9793,Won,2023-02-25,,,,,,,,,,,,,,,,0
IZ0011,Won,2025-05-24,,,,,,,,,,,,,,,,0
IZ0011,Won,2024-05-24,,,,,,,,,,,,,,,,0
IZ0011,Won,2023-05-24,,,,,,,,,,,,,,,,0
IZ0046,Won,2024-10-18,2024-10-04,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
IZ0117,Won,2025-06-30,2025-06-03,No,No,No,No,No,No,No,No,No,Yes,Desired to Cancel,No,21.0,2025.0,1
IZ0229,Won,2025-09-14,,,,,,,,,,,,,,,,0
IZ0229,Won,2024-09-14,,,,,,,,,,,,,,,,0
IZ0229,Won,2023-09-14,,,,,,,,,,,,,,,,0
IZ0456,Won,2025-03-29,2025-03-05,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
IZ0585,Won,2025-04-26,2025-03-31,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
IZ0717,Won,2026-01-15,2025-12-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
IZ1139,Won,2025-09-30,,,,,,,,,,,,,,,,0
IZ1179,Won,2025-07-18,,,,,,,,,,,,,,,,0
IZ1179,Won,2024-07-18,,,,,,,,,,,,,,,,0
IZ1179,Won,2023-07-18,,,,,,,,,,,,,,,,0
IZ1367,Won,2025-09-21,,,,,,,,,,,,,,,,0
IZ1367,Won,2024-09-21,,,,,,,,,,,,,,,,0
IZ1367,Won,2023-09-21,,,,,,,,,,,,,,,,0
IZ1724,Won,2025-02-14,,,,,,,,,,,,,,,,0
IZ1724,Won,2026-02-14,,,,,,,,,,,,,,,,0
IZ1724,Won,2024-02-14,,,,,,,,,,,,,,,,0
IZ1724,Won,2023-02-14,,,,,,,,,,,,,,,,0
IZ1896,Won,2025-07-17,,,,,,,,,,,,,,,,0
IZ1896,Won,2024-07-17,,,,,,,,,,,,,,,,0
IZ1896,Won,2023-07-17,,,,,,,,,,,,,,,,0
IZ2135,Churned,2023-07-17,,,,,,,,,,,,,,,,0
IZ2374,Won,2025-02-15,,,,,,,,,,,,,,,,0
IZ2374,Won,2026-02-15,,,,,,,,,,,,,,,,0
IZ2374,Won,2024-02-15,,,,,,,,,,,,,,,,0
IZ2374,Won,2023-02-15,,,,,,,,,,,,,,,,0
IZ2392,Won,2025-06-12,2025-05-16,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
IZ2612,Won,2025-05-10,,,,,,,,,,,,,,,,0
IZ3059,Won,2024-06-14,2024-05-22,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
IZ3172,Won,2025-04-18,,,,,,,,,,,,,,,,0
IZ3286,Churned,2023-09-25,,,,,,,,,,,,,,,,0
IZ3330,Won,2025-08-15,2025-07-31,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
IZ3412,Churned,2024-01-28,,,,,,,,,,,,,,,,0
IZ3412,Won,2023-01-28,,,,,,,,,,,,,,,,0
IZ3702,Won,2025-10-28,,,,,,,,,,,,,,,,0
IZ3702,Won,2024-10-28,,,,,,,,,,,,,,,,0
IZ3702,Won,2023-10-28,,,,,,,,,,,,,,,,0
IZ3826,Won,2024-12-07,2024-11-13,No,No,No,No,No,No,No,No,No,Yes,Not Discussed,No,1.0,2024.0,1
IZ3826,Won,2025-12-07,2025-11-20,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
IZ4180,Churned,2025-02-04,2025-01-08,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
IZ4276,Won,2025-10-12,,,,,,,,,,,,,,,,0
IZ4391,Won,2025-02-04,,,,,,,,,,,,,,,,0
IZ4391,Won,2026-02-04,,,,,,,,,,,,,,,,0
IZ4391,Won,2024-02-04,,,,,,,,,,,,,,,,0
IZ4391,Won,2023-02-04,,,,,,,,,,,,,,,,0
IZ4948,Won,2025-08-30,,,,,,,,,,,,,,,,0
IZ5136,Won,2025-05-15,,,,,,,,,,,,,,,,0
IZ5136,Won,2024-05-15,,,,,,,,,,,,,,,,0
IZ5136,Won,2023-05-15,,,,,,,,,,,,,,,,0
IZ5175,Won,2025-05-25,,,,,,,,,,,,,,,,0
IZ5175,Won,2024-05-25,,,,,,,,,,,,,,,,0
IZ5175,Won,2023-05-25,,,,,,,,,,,,,,,,0
IZ6791,Won,2025-10-03,,,,,,,,,,,,,,,,0
IZ6809,Churned,2023-01-14,,,,,,,,,,,,,,,,0
IZ6885,Won,2024-01-30,,,,,,,,,,,,,,,,0
IZ7068,Churned,2023-11-14,,,,,,,,,,,,,,,,0
IZ7420,Won,2025-09-18,2025-09-04,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
IZ7659,Won,2025-01-18,2024-12-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
IZ7843,Churned,2023-09-21,,,,,,,,,,,,,,,,0
IZ7871,Won,2025-07-21,,,,,,,,,,,,,,,,0
IZ7871,Won,2024-07-21,,,,,,,,,,,,,,,,0
IZ7871,Won,2023-07-21,,,,,,,,,,,,,,,,0
IZ8004,Won,2025-06-10,2025-05-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
IZ8110,Won,2025-07-22,,,,,,,,,,,,,,,,0
IZ8110,Won,2024-07-22,,,,,,,,,,,,,,,,0
IZ8110,Won,2023-07-22,,,,,,,,,,,,,,,,0
IZ8358,Won,2025-04-28,2025-04-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
IZ8597,Won,2025-08-23,2025-07-28,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
IZ8810,Won,2025-04-18,,,,,,,,,,,,,,,,0
IZ8810,Won,2026-04-18,,,,,,,,,,,,,,,,0
IZ8810,Won,2024-04-18,,,,,,,,,,,,,,,,0
IZ8960,Won,2023-10-07,,,,,,,,,,,,,,,,0
IZ9157,Won,2025-10-10,2025-09-10,No,No,Yes,No,No,No,Yes,No,No,Yes,Renewed,No,1.0,2025.0,1
IZ9339,Churned,2025-04-13,,,,,,,,,,,,,,,,0
IZ9339,Won,2024-04-13,,,,,,,,,,,,,,,,0
IZ9339,Won,2023-04-13,,,,,,,,,,,,,,,,0
IZ9544,Won,2025-03-22,,,,,,,,,,,,,,,,0
IZ9544,Won,2024-03-22,,,,,,,,,,,,,,,,0
IZ9544,Won,2023-03-22,,,,,,,,,,,,,,,,0
IZ9810,Won,2024-10-24,2024-10-07,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
IZ9810,Won,2025-10-24,2025-10-10,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
JA0633,Won,2024-11-25,2024-10-29,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
JA0901,Won,2024-11-10,,,,,,,,,,,,,,,,0
JA0901,Won,2025-11-10,,,,,,,,,,,,,,,,0
JA0901,Won,2023-11-10,,,,,,,,,,,,,,,,0
JA0978,Won,2025-04-08,2025-02-25,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
JA1145,Won,2025-04-27,2025-04-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,6.0,2025.0,1
JA1254,Won,2025-06-18,,,,,,,,,,,,,,,,0
JA1254,Won,2024-06-18,,,,,,,,,,,,,,,,0
JA1254,Won,2023-06-18,,,,,,,,,,,,,,,,0
JA1357,Churned,2025-11-22,,,,,,,,,,,,,,,,0
JA1456,Won,2025-07-31,2025-07-07,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,17.0,2025.0,1
JA1542,Churned,2024-06-09,2024-05-13,Yes,No,No,No,No,No,No,Yes,No,Yes,Desired to Cancel,Yes,1.0,2024.0,1
JA1842,Won,2025-06-21,2025-05-29,Yes,No,No,No,No,Yes,No,No,No,No,Renewed,No,1.0,2025.0,1
JA1906,Won,2024-11-27,,,,,,,,,,,,,,,,0
JA1906,Won,2025-11-27,,,,,,,,,,,,,,,,0
JA1906,Won,2023-11-27,,,,,,,,,,,,,,,,0
JA2191,Won,2025-01-31,2025-01-17,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
JA2408,Won,2025-12-19,2025-12-01,No,No,No,No,No,Yes,No,No,No,No,Renewed,No,4.0,2025.0,1
JA2425,Won,2025-02-14,2025-01-08,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
JA2656,Churned,2023-05-11,,,,,,,,,,,,,,,,0
JA2890,Churned,2023-08-11,,,,,,,,,,,,,,,,0
JA2968,Won,2024-09-03,2024-08-07,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
JA3113,Won,2024-10-11,2024-09-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
JA3208,Won,2026-02-16,2026-01-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
JA3211,Won,2026-02-11,,,,,,,,,,,,,,,,0
